ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Turbo_Pmin_JC_c01	majiq_Postmax_p001	leafcutter_p_value	JumPmin	Type	TurboMajorPsiGroup1	TurboMajorPsiGroup2	TurboMajorPsiGroup1	TurboMajorPsiGroup2	FluxPsiG1	FluxPsiG2	majiqPsiG1	majiqPsiG2	logitRegP	TotalCountG1	TotalCountG2	ttestRegP
ASM6793	4	19	3144	4187	0.291820329	0.085480521	0.064	0.844	0.482	0.1	NA	0.854333333	0.906	0.854333333	0.906	0.536107327	0.450626805	0.997	0.998	0.041992811	229.3333333	186.3333333	0.041992811
ASM6794	3	26	67862	84619	0.267964234	0.070777222	1	0.613	0.00357	0.000147	NA	0.804666667	0.806333333	0.804666667	0.806333333	0.623518519	0.552741297	1	1	0.581744794	30.33333333	42	0.581744794
ASM6795	5	19	12173	11675	0.005162546	0.241163807	0.00503	0.999	0.000186	1.94E-05	NA	0.912833333	0.881583333	0.912833333	0.881583333	0.223748474	0.464912281	0.999	0.993	0.084000284	18	20	0.084000284
ASM6796	2	3	2353	1966	0.162732537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8.666666667	NA
ASM6797	6	19	12348	5172	0.008394348	0.022228472	0.11	0.874	0.261	0.0159	NA	0.857222222	0.875	0.857222222	0.875	0.987815863	0.965587391	0.999	0.998	0.182089824	82	179.3333333	0.182089824
ASM6798	5	10	13560	8026	0.402430381	0.01634373	0.187	0.867	0.148	0.387	NA	0.642333333	0.594	0.642333333	0.594	0.55100505	0.541852762	0.999	0.999	0.699636169	285	533.6666667	0.699636169
ASM6799	4	5	8767	5502	1	0.026819003	NA	0.898	0.142	0.0444	NA	NA	NA	NA	NA	0.583483879	0.581458827	0.551	0.54	0.238792955	578	1031.333333	0.238792955
ASM6800	3	7	13381	8179	0.408362633	0.012291988	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.907472451	0.918610804	0.998	0.998	0.098159367	565	1013	0.098159367
ASM6801	3	5	56510	52269	2.03E-05	0.084860507	NA	1	0.00312	0.0533	NA	NA	NA	NA	NA	0.980361383	0.895500876	0.912	0.98	0.01499617	2771.666667	3409	0.01499617
ASM6802	2	3	2815	1121	0.018328197	0.201141744	NA	0.978	0.00979	0.00293	NA	NA	NA	NA	NA	0.587634588	0.788776332	0.748	0.579	0.073691119	100.6666667	311.6666667	0.073691119
ASM6803	3	23	20710	16864	0.420615035	0.030471709	NA	0.742	0.395	0.527	NA	NA	NA	NA	NA	0.812454706	0.8146647	0.876	0.836	0.2429719	216	283	0.2429719
ASM6804	3	13	11697	10145	0.164065878	0.055408176	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.882679033	0.827270856	NA	NA	0.053231855	183.6666667	249	0.053231855
ASM6805	10	9	10292	7756	0.50779698	0.008182811	1	0.633	0.78	0.491	NA	0.9855	0.988166667	0.9855	0.988166667	0.945829637	0.943005213	0.998	0.993	0.046329093	650	926.6666667	0.046329093
ASM6806	2	4	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666667	0	NA
ASM6807	3	7	258	241	0.155331392	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	17	11.66666667	1
ASM6808	4	14	8721	14263	0.992487138	0.016787574	0.793	0.838	0.446	0.0766	NA	0.961111111	0.952333333	0.961111111	0.952333333	0.726909567	0.710121993	0.999	0.999	0.607084239	358	236	0.607084239
ASM6809	7	8	41217	38632	0.99947665	0.030987744	1	0.713	0.721	0.0345	NA	0.596	0.587333333	0.596	0.587333333	0.389255929	0.371479506	1	1	0.000273823	2337	2710	0.000273823
ASM6810	3	4	48834	34402	0.851146873	0.00302735	1	0.61	0.281	0.0198	NA	0.980666667	0.976	0.980666667	0.976	0.972800996	0.970733482	0.991	0.994	0.096552559	2235.333333	3413.333333	0.096552559
ASM6811	2	5	119	111	0.920932151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6	NA
ASM6812	2	4	5310	6047	0.238530273	0.035213672	NA	NA	NA	9.39E-09	NA	NA	NA	NA	NA	0.984481983	0.949268311	NA	NA	0.123941762	562.3333333	536.6666667	0.123941762
ASM6813	3	5	6229	7459	0.134093508	0.046447842	0.000556	0.837	0.00641	0.0944	NA	0.824333333	0.752333333	0.824333333	0.752333333	0.756065437	0.790953732	0.763	0.764	0.04147232	553.3333333	506.3333333	0.04147232
ASM6814	2	3	1559	2009	0.338706939	0.013057161	1	0.61	NA	NA	NA	0.995	0.974666667	0.995	0.974666667	0.986147122	0.973089961	0.983	0.996	0.229679558	215.6666667	174	0.229679558
ASM6815	5	22	14468	18294	0.106792549	0.027927272	0.00563	0.769	0.0115	0.00239	NA	0.977444444	0.958222222	0.977444444	0.958222222	0.752172342	0.72424507	0.997	0.992	0.05221665	314.6666667	277.3333333	0.05221665
ASM6816	3	17	54218	42762	0.037630395	0.046559471	0.00405	1	0.00697	0.0201	NA	0.672666667	0.771	0.672666667	0.771	0.511172198	0.557731668	0.946	0.926	0.019662512	879	1205.333333	0.019662512
ASM6817	2	49	25045	22908	1	0.119190148	0.0969	0.73	0.157	0.289	NA	0.632	0.74	0.632	0.74	0.876767677	0.757577528	0.998	0.998	0.006513803	19	26	0.006513803
ASM6818	10	22	20006	6962	0.943569073	0.061038418	NA	0.61	NA	0.151	NA	NA	NA	NA	NA	0.711611917	0.772650335	0.984	0.989	0.22808838	17.66666667	51.66666667	0.22808838
ASM6819	2	10	28543	8284	0.471905172	0.01217656	1	0.716	0.914	0.004	NA	0.861666667	0.873666667	0.861666667	0.873666667	0.937147851	0.931370679	0.998	0.999	0.422649731	56.66666667	209.3333333	0.422649731
ASM6820	2	3	3506	1723	0.417253532	0	1	0.611	NA	NA	NA	0.989	1	0.989	1	1	1	0.999	0.979	1	122.6666667	266.3333333	1
ASM6821	2	3	9685	4987	0.927910515	0	1	0.621	NA	0.583	NA	0.974666667	0.982	0.974666667	0.982	1	1	0.987	0.994	1	118	252	1
ASM6822	3	4	2390	1234	0.698202928	0.014943315	1	0.623	NA	0.534	NA	0.986	0.982888889	0.986	0.982888889	0.97175059	0.956807275	0.997	0.997	0.198728934	128.6666667	277	0.198728934
ASM6823	10	9	7181	3522	0.736625667	0.020292084	1	0.621	NA	0.583	NA	0.981833333	0.991	0.981833333	0.991	0.940298659	0.943891559	0.999	0.994	0.250199128	125.6666667	267	0.250199128
ASM6824	6	6	7643	9242	0.249971839	0.081477577	1	0.752	0.414	0.276	NA	0.515666667	0.524666667	0.515666667	0.524666667	0.494804467	0.576282044	0.865	0.862	0.227910493	167	139	0.227910493
ASM6825	9	11	11444	9191	9.75E-01	0	NA	0.61	NA	0.00306	NA	NA	NA	NA	NA	1	1	0.999	0.999	NA	246	305.6666667	NA
ASM6826	3	29	25275	30066	0.992903373	0.018816613	0.876	0.984	0.0118	0.0239	NA	0.965555556	0.972222222	0.965555556	0.972222222	0.629004361	0.617650996	1	1	0.309004299	369.3333333	327	0.309004299
ASM6827	4	5	40903	53682	NA	0	1	0.708	0.176	0.158	NA	0.999666667	0.999666667	0.999666667	0.999666667	1	1	1	1	NA	288	238.6666667	NA
ASM6828	2	10	27262	35023	0.920035887	NA	1	0.61	NA	NA	NA	0.999333333	1	0.999333333	1	NA	NA	1	1	NA	0	0	NA
ASM6829	2	4	5278	2579	0.349810008	0.018647267	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70769885	0.689051583	NA	NA	0.526068955	50	131	0.526068955
ASM6830	3	9	130	108	0.314380965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	NA
ASM6831	7	29	14432	14411	1	0.019543081	0.268	0.714	0.366	0.298	NA	0.583	0.623166667	0.583	0.623166667	0.3403642	0.341028997	0.829	0.858	0.118227563	316.3333333	340	0.118227563
ASM6832	2	3	16808	6533	4.23E-02	0.017515513	NA	0.642	NA	0.00833	NA	NA	NA	NA	NA	0.975994713	0.9584792	0.953	0.981	0.10356258	170.3333333	467.3333333	0.10356258
ASM6833	5	21	24952	18833	0.901171969	0.016838285	0.258	0.752	0.0464	0.243	NA	0.851266667	0.8546	0.851266667	0.8546	0.589252279	0.572413993	0.999	0.999	0.274984196	328.6666667	478.6666667	0.274984196
ASM6834	5	34	41955	43235	0.197092961	NA	0.0129	0.671	0.0523	0.0318	NA	0.927444444	0.933777778	0.927444444	0.933777778	NA	NA	0.999	1	NA	2.333333333	3	NA
ASM6835	3	4	20730	8800	0.056375436	0.079549071	NA	1	1.01E-07	0.00566	NA	NA	NA	NA	NA	0.722495055	0.787538218	0.787	0.642	0.005721487	168.6666667	427.3333333	0.005721487
ASM6836	3	26	50885	38313	0.704757671	0.008008773	1	0.61	NA	0.109	NA	0.9895	0.984833333	0.9895	0.984833333	0.969836272	0.96377761	0.999	0.999	0.233848892	350.3333333	487.3333333	0.233848892
ASM6837	10	42	43647	38492	NA	0.018811856	1	0.61	NA	0.00552	NA	0.994	0.991666667	0.994	0.991666667	0.95700029	0.938188434	0.989	0.994	0.294592207	77.33333333	80	0.294592207
ASM6838	4	32	18908	11452	0.081067012	0.072352196	NA	0.952	0.368	0.171	NA	NA	NA	NA	NA	0.727119134	0.757769051	0.943	0.896	0.388232317	130.6666667	128.3333333	0.388232317
ASM6839	6	11	12097	11997	0.853278283	0.057020476	NA	0.981	0.236	0.00645	NA	NA	NA	NA	NA	0.673905709	0.698951595	0.548	0.634	0.125948233	163	205.3333333	0.125948233
ASM6840	5	8	0	3250	NA	0.958278867	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.958278867	0	NA	NA	1	55	0	1
ASM6841	4	13	109	19	0.036361424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	NA
ASM6842	5	6	164305	54666	0.338748276	0.113249043	0.000106	0.999	0.00259	0.00329	NA	0.83675	0.81	0.83675	0.81	0.385691383	0.498940426	0.931	0.906	0.140707798	675.6666667	2418.333333	0.140707798
ASM6843	2	3	47612	32235	0.330109587	0.033233893	NA	0.634	0.509	0.57	NA	NA	NA	NA	NA	0.859446178	0.826212285	0.817	0.824	0.016600742	527.6666667	722.6666667	0.016600742
ASM6844	3	31	29440	30112	1	0.022418861	1	0.61	NA	0.338	NA	0.988333333	0.989166667	0.988333333	0.989166667	0.989919793	0.967500932	1	0.998	0.2720808	164.6666667	176.3333333	0.2720808
ASM6845	2	4	167	130	0.488585508	0.061545472	0.237	NA	NA	NA	ASS	0.955666667	0.855333333	0.955666667	0.855333333	0.843667444	0.782121972	NA	NA	0.096555211	13	20	0.096555211
ASM6846	2	4	138	121	0.66742804	0.061545472	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.843667444	0.782121972	NA	NA	0.096555211	13	20	0.096555211
ASM6847	2	7	388	235	0.167944026	0.061545472	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.843667444	0.782121972	NA	NA	0.096555211	13	20	0.096555211
ASM6848	5	26	33144	23976	0.583201893	0.166003155	0.0853	0.906	0.108	0.00223	NA	0.9445	0.956	0.9445	0.956	0.724577902	0.595546406	1	0.999	0.039382727	23.33333333	34.66666667	0.039382727
ASM6849	2	3	24300	22137	0.740588033	2.24E-05	1	0.61	NA	NA	NA	0.999333333	1	0.999333333	1	0.999813154	0.999835553	1	0.999	0.932686373	1796.333333	2051.333333	0.932686373
ASM6850	6	12	1151	95	3.23E-07	0.684140908	NA	NA	NA	0.483	NA	NA	NA	NA	NA	0.833333333	0.149192426	NA	NA	0.052675765	1.333333333	21.66666667	0.052675765
ASM6851	3	5	1772	1549	0.509061787	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998	0.998	NA	2	1	NA
ASM6852	3	18	15268	20930	0.705038711	NA	1	0.61	NA	NA	NA	0.997	0.999333333	0.997	0.999333333	NA	NA	1	1	NA	11.33333333	8	NA
ASM6853	3	8	790	1783	3.56E-05	0.014065795	NA	NA	NA	0.536	NA	NA	NA	NA	NA	0.443556444	0.429594017	NA	NA	0.770416924	12.66666667	29.33333333	0.770416924
ASM6854	3	5	850	3586	4.60E-01	0.035202024	0.379	0.687	0.381	0.544	NA	0.889166667	0.8935	0.889166667	0.8935	0.811401738	0.835598523	0.925	0.902	0.084306215	236.3333333	59.33333333	0.084306215
ASM6855	2	4	887	3567	0.029619844	0.160685671	0.0261	0.903	0.107	0.137	ASS	0.699666667	0.839	0.699666667	0.839	0.773662779	0.93434845	0.904	0.785	0.046540859	236.3333333	59.33333333	0.046540859
ASM6856	3	5	246	1309	0.214856789	0.319626486	NA	NA	NA	0.0364	NA	NA	NA	NA	NA	0.586293153	0.266666667	NA	NA	0.14913804	91.66666667	11.33333333	0.14913804
ASM6857	2	4	5976	11480	0.731735555	0.000303636	1	0.671	0.853	0.674	ASS	0.571333333	0.579666667	0.571333333	0.579666667	0.561468596	0.561164961	0.541	0.529	0.984996321	886.6666667	510.3333333	0.984996321
ASM6858	3	4	4790	8838	0.692390912	0.020898831	1	0.612	0.605	0.663	NA	0.944333333	0.945666667	0.944333333	0.945666667	0.947972861	0.92707403	0.965	0.965	0.03792829	525	309	0.03792829
ASM6859	3	14	3608	4537	0.156373175	0.115276505	0.000633	0.908	NA	NA	NA	0.901	0.957833333	0.901	0.957833333	0.69447473	0.809751235	0.993	0.995	0.023803561	56.66666667	45.33333333	0.023803561
ASM6860	3	6	973	1102	0.257393962	0.096547858	NA	0.696	NA	0.634	NA	NA	NA	NA	NA	0.440789474	0.363059947	0.7	0.726	0.064018035	39.33333333	46	0.064018035
ASM6861	2	3	817	461	5.60E-01	0.01010101	1	0.656	NA	NA	NA	0.982666667	0.966666667	0.982666667	0.966666667	1	0.98989899	0.994	0.989	0.422649731	35.33333333	63.66666667	0.422649731
ASM6862	2	3	901	508	0.544545955	0.008415189	0.566	0.633	NA	NA	NA	0.933666667	1	0.933666667	1	0.981481481	0.98989667	0.997	0.996	0.698954858	35.66666667	64	0.698954858
ASM6863	6	7	4384	4319	0.001298526	0.039945536	8.53E-06	0.999	NA	0.0031	NA	0.5455	0.736166667	0.5455	0.736166667	0.878051946	0.853820288	0.842	0.951	0.016625072	95.66666667	102.6666667	0.016625072
ASM6864	3	6	3915	579	8.20E-02	0.009968612	NA	0.762	NA	0.0521	NA	NA	NA	NA	NA	0.905	0.914968612	0.935	0.956	0.820821919	24.33333333	167	0.820821919
ASM6865	8	14	3667	3127	0.21213395	0.028007453	1	0.842	0.0668	0.214	NA	0.868666667	0.854	0.868666667	0.854	0.340558328	0.368565781	0.999	0.998	0.374406202	120.3333333	138.3333333	0.374406202
ASM6866	5	6	27299	30684	0.376355748	NA	0.255	0.853	0.721	0.0816	NA	0.872111111	0.859777778	0.872111111	0.859777778	NA	NA	0.999	0.999	NA	5.666666667	5.666666667	NA
ASM6867	6	13	5929	4854	0.011769196	0.07856633	0.00612	0.755	NA	0.393	NA	0.974	0.933111111	0.974	0.933111111	0.842254274	0.763687943	0.957	0.996	0.2378574	37	49	0.2378574
ASM6868	7	40	8378	6137	0.029604836	0.066631675	0.061	0.892	0.105	0.0117	NA	0.879692308	0.887615385	0.879692308	0.887615385	0.952002896	0.88537122	0.998	0.993	0.150782145	34.66666667	42	0.150782145
ASM6869	3	15	4270	5247	0.000273842	0.111211998	1.35E-07	1	0.000778	0.000983	NA	0.933333333	0.792	0.933333333	0.792	0.909180186	0.797968188	0.998	0.999	0.04519849	116.3333333	101.6666667	0.04519849
ASM6870	5	7	16086	15852	9.53E-01	0.009129569	NA	0.706	0.547	0.843	NA	NA	NA	NA	NA	0.657279494	0.660131366	0.865	0.887	0.561654665	279.6666667	310.6666667	0.561654665
ASM6871	4	9	160	607	0.106839551	NA	NA	NA	NA	0.0864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.66666667	3	NA
ASM6872	2	7	167	758	0.147494084	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	17.66666667	3.666666667	NA
ASM6873	3	6	5222	8887	0.510800644	0.003379034	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.985803656	0.98918269	0.999	0.992	0.494031476	417.3333333	277	0.494031476
ASM6874	4	36	6077	7003	0.01216402	NA	1	0.885	NA	0.0181	NA	0.950333333	0.934833333	0.950333333	0.934833333	NA	NA	0.998	0.998	NA	7	6.666666667	NA
ASM6875	5	10	3522	6375	0.680343051	0.035905576	0.787	0.824	0.0617	0.0466	NA	0.985333333	0.97	0.985333333	0.97	0.847692308	0.883597884	0.998	0.999	0.740063385	20.33333333	15.66666667	0.740063385
ASM6876	3	5	3288	2876	0.459831124	0.029819255	NA	0.694	0.00122	0.00385	NA	NA	NA	NA	NA	0.773191148	0.768683226	0.887	0.92	0.002016668	108	122	0.002016668
ASM6877	7	24	10392	12095	0.913821415	0.142242971	0.00124	0.926	NA	0.00302	NA	0.941444444	0.983	0.941444444	0.983	0.403558612	0.495279593	0.998	0.998	0.04067578	28	23.66666667	0.04067578
ASM6878	5	16	40354	46371	0.770869837	0.009132972	0.227	0.648	0.163	0.0657	NA	0.982	0.989666667	0.982	0.989666667	0.851223465	0.850364485	1	1	0.185594436	1651.666667	1515	0.185594436
ASM6879	6	31	15907	20128	0.121540974	NA	5.81E-08	0.617	NA	0.0123	NA	0.954809524	0.984571429	0.954809524	0.984571429	NA	NA	1	1	NA	7	6.666666667	NA
ASM6880	2	20	29836	27444	0.452702716	0.09119338	1	0.61	NA	0.095	NA	0.985333333	0.983333333	0.985333333	0.983333333	0.753696347	0.68380182	0.998	0.998	0.04509197	118.6666667	131.6666667	0.04509197
ASM6881	4	20	4333	7146	0.054123725	0.273354326	0.00683	0.923	0.0703	0.132	NA	0.937814815	0.901518519	0.937814815	0.901518519	0.612700555	0.852962963	0.99	0.993	0.009868729	40.66666667	22.33333333	0.009868729
ASM6882	7	9	13634	14498	0.855628092	0.009214727	1	0.639	0.744	0.778	NA	0.903666667	0.906666667	0.903666667	0.906666667	0.902175897	0.893852127	0.908	0.912	0.637216681	510	500.6666667	0.637216681
ASM6883	3	45	20939	15591	0.67074406	NA	0.969	0.704	0.683	0.731	NA	0.840666667	0.856333333	0.840666667	0.856333333	NA	NA	0.999	0.999	NA	7.333333333	11.66666667	NA
ASM6884	6	7	17008	11442	1	0.046210427	NA	0.724	0.614	0.109	NA	NA	NA	NA	NA	0.527414652	0.481204225	0.51	0.492	0.010253971	406	683.6666667	0.010253971
ASM6885	2	4	599	352	0.306304986	NA	NA	0.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.983	0.983	NA	6.333333333	12.33333333	NA
ASM6886	4	6	922	3160	0.232030812	0.001351664	NA	0.93	NA	NA	NA	NA	NA	NA	NA	0.922867853	0.921516189	0.996	0.999	0.716224363	121	38.33333333	0.716224363
ASM6887	2	3	0	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.333333333	0	NA
ASM6888	6	22	18689	20090	1	0.006570972	0.518	0.71	0.0519	0.127	NA	0.937666667	0.929083333	0.937666667	0.929083333	0.949570714	0.94446603	1	1	0.519635314	1233	1181.333333	0.519635314
ASM6889	2	39	20555	12534	0.136478429	0.003573749	0	1	1.03E-06	6.18E-16	NA	0.885444444	0.952166667	0.885444444	0.952166667	0.987654321	0.99122807	0.999	0.999	0.826229254	24.66666667	36.66666667	0.826229254
ASM6890	6	6	3523	3142	0.000285176	0.004094833	NA	NA	NA	0.0195	NA	NA	NA	NA	NA	0.677609428	0.681704261	NA	NA	0.962822598	9.333333333	17.33333333	0.962822598
ASM6891	3	23	7671	9032	0.047488545	0.038921272	0.00298	0.991	0.0116	0.00925	NA	0.896833333	0.945833333	0.896833333	0.945833333	0.725086104	0.717542332	0.955	0.995	0.25243362	209	202.3333333	0.25243362
ASM6892	5	14	9383	9421	0.42653029	0.143894595	NA	0.795	0.224	0.0179	NA	NA	NA	NA	NA	0.348983297	0.473368607	0.992	0.956	0.233127844	27	21	0.233127844
ASM6893	2	33	25142	48964	0.604031676	0.005847777	0.274	0.649	NA	0.134	NA	0.983333333	0.990444444	0.983333333	0.990444444	0.909893675	0.906275695	0.998	0.998	0.344473123	340.3333333	188.6666667	0.344473123
ASM6894	2	26	17645	20867	0.937032868	0.013724589	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.935914395	0.936796537	0.999	0.999	0.323862142	104	95.66666667	0.323862142
ASM6895	2	29	9111	8174	0.954937136	0.051077988	0.256	0.809	0.399	0.863	NA	0.921666667	0.958666667	0.921666667	0.958666667	0.932287988	0.886396011	0.997	0.997	0.181970778	69	88.33333333	0.181970778
ASM6896	6	28	3674	3944	0.003980349	0.094175253	0.000555	0.96	0.0287	0.0068	NA	0.650333333	0.7415	0.650333333	0.7415	0.733593242	0.639417989	0.994	0.995	0.000680504	55	61	0.000680504
ASM6897	2	19	19237	32880	0.000599573	0.204394838	NA	0.999	2.93E-07	0.000403	NA	NA	NA	NA	NA	0.827355766	0.622960928	0.825	0.834	0.001096249	353.3333333	292.6666667	0.001096249
ASM6898	9	10	114871	79482	0.229233055	0.037164548	NA	0.61	0.522	0.167	NA	NA	NA	NA	NA	0.567491094	0.604655642	0.994	0.991	0.199588469	3145	4754.666667	0.199588469
ASM6899	2	4	120	28	0.279491282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.666666667	8.333333333	NA
ASM6900	4	43	53233	64806	1	NA	0	1	2.45E-06	2.30E-11	NA	0.77525	0.783416667	0.77525	0.783416667	NA	NA	0.998	0.999	NA	0.333333333	0	NA
ASM6901	2	4	13902	9993	1	0.106890175	NA	0.999	NA	0.133	NA	NA	NA	NA	NA	0.912559618	0.805669443	0.743	0.989	0.285778525	29.66666667	36.66666667	0.285778525
ASM6902	2	3	1736	1623	0.187225826	0.005981044	1	0.61	NA	NA	SE	0.989	1	0.989	1	0.992291841	0.998272884	0.999	0.99	0.078337809	172.3333333	203.6666667	0.078337809
ASM6903	3	4	1507	1182	0.32730411	0.102337096	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.768350168	0.666013072	NA	NA	0.344837332	10	15.33333333	0.344837332
ASM6904	4	25	34751	71175	0.01237562	0.173487538	0.293	0.997	0.00445	1.52E-06	NA	0.612	0.655333333	0.612	0.655333333	0.821509772	0.962450593	0.999	0.998	0.174269467	126.3333333	25.66666667	0.174269467
ASM6905	8	8	1780	3115	0.999967557	0.05753003	0.00025	0.984	0.161	0.0177	NA	0.880055556	0.851	0.880055556	0.851	0.682321109	0.693524538	0.865	0.879	0.137417436	138.3333333	82	0.137417436
ASM6906	4	7	195	263	3.35E-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	5.666666667	NA
ASM6907	3	19	3858	3981	0.714158059	0.028304042	0.716	0.733	0.691	0.0795	NA	0.824266667	0.815133333	0.824266667	0.815133333	0.449880883	0.432851722	0.998	0.998	0.250859765	200.6666667	194.3333333	0.250859765
ASM6908	2	3	5918	5483	0.500841779	0.010076328	0.396	0.838	NA	0.261	NA	0.990666667	0.973333333	0.990666667	0.973333333	0.986665336	0.976589008	0.979	0.978	0.44112505	335.6666667	387	0.44112505
ASM6909	5	17	2799	2193	0.979793546	0.40981241	0.000891	0.968	NA	0.166	NA	0.768333333	0.8575	0.768333333	0.8575	0.272727273	0.682539683	0.946	0.743	0.087734541	8.333333333	13	0.087734541
ASM6910	4	13	22423	26947	0.731600266	0.011087557	NA	0.773	0.021	0.0795	NA	NA	NA	NA	NA	0.890173279	0.901260835	0.996	0.995	0.793990196	97	82	0.793990196
ASM6911	9	19	4982	5972	1	NA	0.000506	0.954	0.00707	0.0107	NA	0.811047619	0.812428571	0.811047619	0.812428571	NA	NA	0.999	0.994	NA	2	2	NA
ASM6912	4	50	47612	29976	1	0.063219465	0.013	0.924	0.00897	0.00855	NA	0.9095	0.935833333	0.9095	0.935833333	0.580443186	0.517223721	1	0.999	0.373465099	111.6666667	170	0.373465099
ASM6913	2	4	1836	2489	0.812766698	0.031489941	0.197	0.724	0.344	0.102	ASS	0.860333333	0.9	0.860333333	0.9	0.905766524	0.937256465	0.926	0.891	0.447533858	247.6666667	190.6666667	0.447533858
ASM6914	5	28	12419	28118	0.069375845	0.159277504	0.0585	0.947	0.0181	1.44E-07	NA	0.849833333	0.847583333	0.849833333	0.847583333	0.400793651	0.511494253	0.998	0.999	0.524787478	14.33333333	13.66666667	0.524787478
ASM6915	2	3	1449	943	0.09396268	0.039675846	0.542	0.712	0.586	0.514	SE	0.683666667	0.643666667	0.683666667	0.643666667	0.698286859	0.658611013	0.692	0.744	0.300642258	85	151.3333333	0.300642258
ASM6916	2	3	802	445	0.592102212	0.011506524	1	0.631	NA	NA	SE	0.962333333	0.985666667	0.962333333	0.985666667	0.968799064	0.980305588	0.995	0.99	0.259740816	85	152.3333333	0.259740816
ASM6917	2	3	4457	2634	0.43503733	0.03014677	NA	0.797	0.197	0.273	NA	NA	NA	NA	NA	0.894349651	0.864202881	0.836	0.886	0.080101282	245	469	0.080101282
ASM6918	2	3	30607	17461	0.72616154	0.035240869	NA	0.691	0.379	0.642	ASS	NA	NA	NA	NA	0.587288311	0.62252918	0.591	0.576	0.134419215	245	469	0.134419215
ASM6919	2	29	1266	2055	0.296935125	0.092480411	NA	0.703	NA	NA	NA	NA	NA	NA	NA	0.393141946	0.47884058	0.75	0.767	0.14668195	40	23.66666667	0.14668195
ASM6920	6	21	2651	4630	0.01128093	0.055593786	NA	0.904	NA	0.0528	NA	NA	NA	NA	NA	0.697136519	0.646450617	0.995	0.997	0.054952788	58.33333333	34.66666667	0.054952788
ASM6921	5	9	11472	8181	0.218954358	0.041096573	0.0116	0.814	0.0248	0.065	NA	0.813333333	0.72	0.813333333	0.72	0.728784279	0.70076257	0.969	0.988	0.089488389	175.3333333	264	0.089488389
ASM6922	8	13	11772	10904	0.134762339	0.065401973	1	0.943	0.0028	0.0129	NA	0.996111111	0.997555556	0.996111111	0.997555556	0.64779007	0.582388097	1	1	0.000306562	736.3333333	859.6666667	0.000306562
ASM6923	5	17	4350	5085	0.135800821	0.038115264	0.0285	0.832	0.578	0.0342	NA	0.832458333	0.841208333	0.832458333	0.841208333	0.414897088	0.376781824	0.992	0.999	0.083611533	329.3333333	292	0.083611533
ASM6924	7	8	10106	13779	0.968055045	0.115082966	8.96E-05	0.971	0.000772	0.00928	NA	0.862	0.92	0.862	0.92	0.833313661	0.718230694	0.937	0.909	0.019481306	107.6666667	62.66666667	0.019481306
ASM6925	3	12	4537	5160	9.73E-01	0.023262732	0.101	0.78	0.0724	0.0172	NA	0.582666667	0.664333333	0.582666667	0.664333333	0.449930872	0.426668141	0.997	0.997	0.095734688	140	131.3333333	0.095734688
ASM6926	3	10	77	24	0.692493801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666667	2.666666667	NA
ASM6927	2	3	398	377	0.838586975	0.003247392	0.344	0.693	NA	NA	SE	0.959333333	0.938	0.959333333	0.938	0.956398965	0.959646357	0.978	0.953	0.804349396	60	65.33333333	0.804349396
ASM6928	4	22	9349	16484	0.342518241	0.101477087	0.0222	0.775	0.0356	0.00409	NA	0.779666667	0.840666667	0.779666667	0.840666667	0.65506181	0.756538897	0.999	1	0.100848352	431.6666667	268	0.100848352
ASM6929	4	6	114	42	0.518347097	NA	0.422	NA	NA	NA	NA	0.8815	0.874	0.8815	0.874	NA	NA	NA	NA	NA	4.666666667	12.66666667	NA
